h_fraction,sin_theta_now,b_norm_now,dh_last_window,sin_theta_next,b_norm_next,best_merit_next_3,merit_now,windows_since_dump,coast_h_fraction_3,coast_h_fraction_6,label
0.117809578,0.9927716968,0.8510515223,0,0.9870749106,1.223860817,1.440094969,0.8448998639,1,0.3807029664,0.716250004,0
0.1171799961,0.9748219704,1.223860817,0.1239712609,0.8615285056,1.460380121,1.258159103,1.193046413,1,0.440403288,0.7635799984,0
0.198559221,0.6835405186,1.460380121,0.1387429421,0.4961866778,1.281970373,0.9392430044,0.9982289853,1,0.4849564974,0.7982809672,0
0.2873248523,0.691946124,1.281970373,0.1372527637,0.9220531846,0.8901857353,0.8240921361,0.887054431,1,0.5440412698,0.8087072382,0
0.3518346795,0.9999998502,0.8901857353,0.14178986,0.6515386223,0.9438076571,0.6149271407,0.8901856019,1,0.603986149,0.8220748739,0
0.39927863,0.4367564825,0.9438076571,0.1632232554,0.5436566671,1.328664098,0.9725899811,0.4122141125,1,0.6226496671,0.8874841634,0
0.445956172,0.8097377155,1.328664098,0.1779991532,0.9154771481,1.429882518,1.30902477,1.075869431,1,0.5942238095,1.018332673,0
0.4869000685,0.9972951888,1.429882518,0.1662253815,0.9995166724,1.138434345,1.137884108,1.426014956,1,0.5881285621,1.169211405,1
0.03673732502,0.9397678495,1.138434345,0.455532593,0.9999997271,0.8281868857,1.381598537,1.069863996,0,0.1743834095,0.4567271805,0
0.07490134114,0.9867821484,0.8281868857,0.04243765448,0.8430339359,1.073543971,1.307778576,0.8172400343,0.05,0.2549170992,0.5376794448,0
0.110496509,0.9068215363,1.073543971,0.04139330287,0.8923229063,1.397189557,1.292642968,0.9735127928,0.1,0.3574091534,0.5930445055,0
0.1658682176,0.953578364,1.397189557,0.07192991899,0.9709846706,1.353379159,1.314110417,1.332329732,0.15,0.4497384618,0.6300509004,0
0.2542487314,0.9885066372,1.353379159,0.09799217696,0.9962685217,0.9910085621,0.9873106352,1.337824281,0.2,0.5224879033,0.6527507776,1
0.05398928545,0.87259833,0.9910085621,0.2122412438,0.9887065311,0.8535066348,0.9124227497,0.8647524164,0,0.2725786764,0.4036432718,1
0.03534228767,0.9937205959,0.8535066348,0.02569892696,0.9469852045,1.206665504,1.161085016,0.8481471217,0,0.1846774705,0.2700304433,0
0.1029192388,0.8842166336,1.206665504,0.07564237314,0.8384199976,1.4202292,1.190748562,1.06695371,0.05,0.2263867645,0.321408435,0
0.1426843402,0.8123608579,1.4202292,0.06063375985,0.8072202581,1.237920689,0.999274658,1.153738611,0.1,0.2357835128,0.4356108647,0
0.17335411,0.9122946578,1.237920689,0.06310524389,0.9589318044,0.8734002094,1.317031939,1.129348431,0.15,0.2420074953,0.572893237,0
0.1975693,0.9955218621,0.8734002094,0.0434745495,0.9999940076,0.9542781823,1.356856088,0.8694890028,0.2,0.3189599037,0.6854917567,0
0.2095258396,0.992739133,0.9542781823,0.02796445875,0.9840952332,1.318222126,1.3230217,0.9473492953,0.25,0.4479487279,0.7599698458,0
0.2369491084,0.963070632,1.318222126,0.07775632021,0.9526882229,1.394199136,1.328237097,1.269541016,0.3,0.5658604716,0.8106384377,0
0.3197597265,0.9834657077,1.394199136,0.1182777195,0.9658532294,1.098189668,1.060690037,1.37114704,0.35,0.649200447,0.8487030493,0
0.4378479038,0.9911216986,1.098189668,0.1277562246,0.9161903714,0.8260434966,1.15898772,1.088439609,0.4,0.710591248,0.8733432057,0
0.5483100986,0.8922705628,0.8260434966,0.1171718913,0.8065664568,1.092697509,1.110892392,0.7370542956,0.45,0.7613978501,0.897665312,0
0.6291157349,0.7567334376,1.092697509,0.1186367196,0.7950467375,1.392018763,1.106719976,0.8268807422,0.5,0.7887575643,0.9604186255,0
0.6824639096,0.8404872713,1.392018763,0.1353924701,0.8679701523,1.321372834,1.14691218,1.169974051,0.55,0.7873695517,1.082377115,0
0.716792704,0.9422237849,1.321372834,0.1359191604,0.9427931628,0.9588496861,1.1966184,1.245028913,0.6,0.7947806263,1.233650587,1
0.2213884844,0.664540956,0.9588496861,0.6174435504,0.9996995107,0.8701096076,1.136249354,0.637194887,0,0.3827036744,0.6247765673,0
0.2699081349,0.9374151504,0.8701096076,0.1283534018,0.8199151846,1.232517874,1.239996165,0.8156539287,0.05,0.3791649033,0.6810764158,0
0.2938520397,0.9263067999,1.232517874,0.09294250349,0.9763802061,1.419179373,1.385658648,1.141689687,0.1,0.4611017583,0.7105655188,0
0.2988321299,0.9923710831,1.419179373,0.1103576253,0.9238778443,1.21039563,1.118257706,1.408352571,0.15,0.5606148154,0.7262473479,0
0.3424057143,0.8704086702,1.21039563,0.1459786842,0.6836695546,0.8558910135,1.254108714,1.053538851,0.2,0.6233732704,0.7481243821,0
0.4400676636,0.8517736125,0.8558910135,0.1502553736,0.9094870766,0.9857568768,1.330052105,0.7290253805,0.25,0.6564540125,0.7744701109,0
0.5415105394,0.918809953,0.9857568768,0.11802173,0.940709468,1.348688459,1.291586018,0.9057232296,0.3,0.6859662305,0.8050056771,0
0.6102068624,0.9059218432,1.348688459,0.0871776549,0.8916965986,1.397208023,1.245885642,1.221806335,0.35,0.7127807969,0.8638194299,0
0.6462286801,0.8772015774,1.397208023,0.09553196315,0.8375117579,1.077245438,1.085578922,1.225633082,0.4,0.7292296941,0.966594355,0
0.6670029501,0.8902686563,1.077245438,0.1016125125,0.9076590483,0.8275859715,1.404254549,0.9590378489,0.45,0.7576753649,1.088933498,0
0.6836325393,0.9380932435,0.8275859715,0.07594040438,0.9729331756,1.132630072,1.389611853,0.7763528083,0.5,0.8358160226,1.189966101,0
0.7039642328,0.9514573405,1.132630072,0.060430931,0.953047116,1.42619114,1.359227353,1.077649196,0.55,0.9545161308,1.254146969,0
0.7461936531,0.9366632394,1.42619114,0.1055401655,0.9166136768,1.329497529,1.218635618,1.335860813,0.6,1.068231103,1.294599312,1
0.2730134763,0.5650832888,1.329497529,0.6379429873,0.8598506973,0.9467120434,1.036479551,0.7512768359,0,0.7554374686,1.26111767,0
0.3889322477,0.9976378049,0.9467120434,0.2686564761,0.9560476867,0.8871401046,1.456558776,0.9444757248,0.05,0.791526447,1.289609558,1
0.08486540914,0.9454550763,0.8871401046,0.3447106424,0.9661071916,1.276520905,1.233256026,0.8387511153,0,0.2520728883,0.3756941272,0
0.1349141041,0.7766454168,1.276520905,0.08852691793,0.6194573412,1.457706744,0.9029871436,0.9914041103,0.05,0.3054576539,0.398275119,0
0.1712240402,0.6241435378,1.457706744,0.08962812715,0.6739411635,1.225121162,1.007177071,0.909818244,0.1,0.3082206911,0.4970433959,0
0.2089708066,0.921273132,1.225121162,0.09730872958,0.9966728696,0.8524375721,1.368714692,1.12867121,0.15,0.2826565506,0.6420371753,0
0.2397338056,0.985710282,0.8524375721,0.07771182487,0.9826935138,1.00980276,1.410656454,0.8402564795,0.2,0.3316941975,0.7690196195,0
0.2437353472,0.9994736387,1.00980276,0.05867972848,0.9731216145,1.395373899,1.357868502,1.009271239,0.25,0.4657047,0.8536157632,0
0.2448663015,0.9053468787,1.395373899,0.09894425187,0.8643300237,1.442032148,1.246391681,1.263297404,0.3,0.5976465125,0.9115852919,0
0.3100354216,0.9535484562,1.442032148,0.1448304198,0.9493660153,1.098957225,1.123526414,1.375047529,0.35,0.6868688428,0.9585195961,0
0.433132911,0.9986828885,1.098957225,0.1573628568,0.9791486414,0.8276177915,1.354944144,1.097509776,0.4,0.7484559511,0.9885657692,0
0.5552329293,0.9652407639,0.8276177915,0.1433678032,0.887587591,1.157601572,1.251584279,0.7988504292,0.45,0.8055083101,1.010809141,0
0.6433241823,0.8103216505,1.157601572,0.1412886885,0.8044452564,1.476785992,1.187993486,0.9380296169,0.5,0.8459983916,1.006538226,0
0.6996760547,0.8295431438,1.476785992,0.164504723,0.8571461082,1.383019438,1.185449729,1.225057694,0.55,0.8485172013,0.9743972329,0
0.738410262,0.9463760554,1.383019438,0.1759482359,0.9692360139,0.9721874289,0.9422790684,1.30885648,0.6,0.8331731145,0.9479424893,0
0.7612047594,0.9968428132,0.9721874289,0.1573226704,0.9968428132,0.9721874289,0.9691180516,0.9691180516,0.65,0.8166095012,0.959478485,0
0.04025925287,0.2102065013,0.9039026594,0,0.6559555083,1.271308973,1.173407837,0.1900062156,1,0.3785732136,0.6158699306,0
0.1251640241,0.9658109078,1.271308973,0.1211266197,0.8374525497,1.390059952,1.164109251,1.227844073,1,0.4210187462,0.5961027912,0
0.2251191779,0.6253021302,1.390059952,0.1147894248,0.325526986,1.145599348,0.9389587847,0.869207449,1,0.4267999774,0.5747471986,0
0.2927604462,0.3011396744,1.145599348,0.1059797594,0.7627823782,0.8014436508,0.9185510809,0.3449854147,1,0.4200508117,0.5514219933,0
0.3205995482,0.9415673601,0.8014436508,0.113339617,0.8057055371,0.9398240873,0.757221471,0.7546131825,1,0.4071571324,0.5435042472,0
0.3169105403,0.4965387426,0.9398240873,0.1336736592,0.05447984879,1.302272598,0.6870895535,0.4666590706,1,0.3788092554,0.5864140333,0
0.2964115166,0.4661026792,1.302272598,0.1475100068,0.7012955001,1.386200243,0.9897798996,0.6069927471,1,0.3224995322,0.6889346293,0
0.264719671,0.9614138237,1.386200243,0.1466689175,0.9999380696,1.112412621,1.112343729,1.332712076,1,0.2911746093,0.8080214979,0
0.2228391843,0.8596997449,1.112412621,0.1420977574,0.8129691487,0.7876105553,1.27869241,0.9563408468,1,0.3618074122,0.8983789426,0
0.1652435328,0.8602007321,0.7876105553,0.1511769968,0.9260311056,0.9759078843,0.9037210571,0.6775031763,1,0.4855400428,0.9382607851,0
0.1527749271,0.7165135002,0.9759078843,0.1727117882,0.6915510484,1.326894995,1.118977071,0.6992511741,1,0.5809309173,0.9398948018,0
0.2383323232,0.9992485264,1.326894995,0.1918303084,0.9700889359,1.375356516,1.334218139,1.325897869,1,0.6166219911,0.9209479034,0
0.3438966018,0.7301128387,1.375356516,0.1881719155,0.405161919,1.076323754,0.9995823318,1.00416545,1,0.6124362584,0.9057221312,0
0.4138308837,0.2295801794,1.076323754,0.1791032738,0.805438617,0.779392371,1.001876492,0.2471026005,1,0.6008608926,0.8898646353,0
0.4324885631,0.9800253199,0.779392371,0.1863729294,0.7493259139,1.011560763,0.7579886929,0.7638242577,1,0.5877043566,0.8915755863,0
0.4122825425,0.3654217301,1.011560763,0.2087207164,0.2082430965,1.345229721,0.8306982658,0.369646284,1,0.5596455772,0.9454732869,0
0.3788436768,0.6542293666,1.345229721,0.2237558686,0.8558989111,1.3575577,1.161932157,0.8800887885,1,0.512715408,1.053832891,0
0.3452472878,0.9981894128,1.3575577,0.221231698,0.9087496397,1.03756715,0.9428887736,1.355099723,1,0.5060632755,1.169713262,0
0.3122987568,0.5183291909,1.03756715,0.2145125514,0.7307846143,0.7771264366,1.218271083,0.5378013414,1,0.5908896247,1.248680687,0
0.2791491638,0.954237733,0.7771264366,0.2253604167,0.8497514745,1.04637416,0.8891579855,0.7415633692,1,0.7123632976,1.275741851,0
0.2964122131,0.7655068555,1.04637416,0.2487055111,0.8096237009,1.357199783,1.22197741,0.8010065931,1,0.7959667718,1.271295868,0
0.3853145207,0.9999688472,1.357199783,0.2671469434,0.9607850614,1.332682784,1.280421711,1.357157502,1,0.8170513569,1.253899246,0
0.4863443663,0.6929077856,1.332682784,0.2608156281,0.31689844,0.9965049454,1.077359581,0.923426277,1,0.8050650428,1.241568446,0
0.5452841969,0.265960546,0.9965049454,0.2525531726,0.9157155384,0.7812247071,0.9926504052,0.2650309993,1,0.7936938701,1.22962854,0
0.5478725911,0.9984496623,0.7812247071,0.2642140299,0.6506291888,1.079972852,0.7026618606,0.780013545,1,0.7800911616,1.240647991,0
0.5147942886,0.3497390864,1.079972852,0.2883254727,0.4567310275,1.362554184,0.9076615618,0.3777087185,1,0.7492510284,1.309850872,0
0.4784774919,0.8492132812,1.362554184,0.3003544631,0.971295873,1.300531383,1.263200765,1.15709911,1,0.7106084343,1.425208957,0
0.449561776,0.9257080718,1.300531383,0.2940290783,0.6898009352,0.953804876,1.069451431,1.203912399,1,0.7275482551,1.534182523,0
0.424629763,0.2621776813,0.953804876,0.2875444562,0.8799038733,0.7921038495,1.102580715,0.2500663508,1,0.8287909787,1.598721251,0
0.4084091988,0.9998678593,0.7921038495,0.3030695943,0.7801414405,1.111895585,0.8862190237,0.7919991803,1,0.9461690124,1.61440586,0
0.4454548989,0.8254038028,1.111895585,0.3332979093,0.904713982,1.360869973,1.24127373,0.9177628445,1,1.009859542,1.601364704,0
0.5411466152,0.9906004307,1.360869973,0.3413648314,0.9026231522,1.260935576,1.138149644,1.348078381,1,1.01522604,1.592249965,0
0.6343463256,0.5729079854,1.260935576,0.3315229128,0.1868196298,0.9106369737,1.136310238,0.7224000604,1,0.9991050141,1.582152437,0
0.6761493442,0.4622414981,0.9106369737,0.3266504024,0.9932293047,0.8100530517,0.9612794354,0.4209341989,1,0.9895816188,1.575899419,0
0.661226658,0.9370170643,0.8100530517,0.3441483783,0.5544216772,1.141517237,0.7303736615,0.7590335324,1,0.9798042759,1.602821127,0
0.6203789335,0.5079026407,1.141517237,0.3680489745,0.6875400915,1.351598022,1.067907595,0.579779619,1,0.9461752578,1.6896586,0
0.5870481723,0.9708688061,1.351598022,0.3745595573,0.9963392032,1.213908244,1.209464373,1.312224358,1,0.9200426784,1.810374877,0
0.5696379687,0.7569917247,1.213908244,0.3668218824,0.4368090614,0.8688593501,1.167747707,0.9189184953,1,0.96399866,1.911100147,0
0.5496273717,0.4398911622,0.8688593501,0.3658418272,0.9904635365,0.8350719772,1.03677238,0.3822035493,1,1.077094267,1.958689939,0
0.5474573543,0.9528205024,0.8350719772,0.3866176847,0.7514919848,1.168017113,1.002208787,0.7956737009,1,1.184397187,1.963804399,0
0.6029582239,0.902846075,1.168017113,0.4155128612,0.9730744688,1.334148017,1.298225373,1.054539666,1,1.22874475,1.949422458,0
0.7032827434,0.9477361028,1.334148017,0.4177054372,0.7885694863,1.1598223,0.9146004751,1.264420242,1,1.221733219,1.941446071,1
0.3371228234,0.2985080027,1.1598223,0.6643151268,0.7959879035,0.831134189,0.8794029813,0.3462162381,0,0.3316182289,0.4850271101,0
0.2972137704,0.9565580541,0.831134189,0.1185442873,0.8222647879,0.8667266235,0.7782659654,0.7950281025,0.05,0.309506674,0.5282711117,0
0.2407944903,0.5504676684,0.8667266235,0.1377243392,0.5247321751,1.190393909,1.012682072,0.4771049836,0.1,0.2803268531,0.6173091148,0
0.1947323988,0.8280519337,1.190393909,0.1361132234,0.9623966421,1.308005492,1.258820093,0.9857079781,0.15,0.2676174641,0.7185823902,0
0.1615945495,0.9290398927,1.308005492,0.122945506,0.7852006727,1.09961498,0.8735632595,1.215189282,0.2,0.3295855192,0.792271389,0
0.1426679907,0.1782050506,1.09961498,0.1200377474,0.6960222482,0.8008705109,0.9993878448,0.1959569431,0.25,0.4437772516,0.8231684527,0
0.1655499985,0.9424396137,0.8008705109,0.1432032665,0.9811590619,0.904068599,1.231190926,0.7547720949,0.3,0.536505913,0.8140038032,0
0.2493853036,0.9998827065,0.904068599,0.1630010487,0.9864881443,1.207523676,1.19120779,0.9039625576,0.35,0.5719545545,0.7899732867,0
0.3474561901,0.8579484925,1.207523676,0.1666122836,0.7038290741,1.272871885,0.8958842403,1.035993118,0.4,0.5538760278,0.7674662358,0
0.4135258789,0.4169232654,1.272871885,0.1529039852,0.04795808716,1.035009804,0.9452258039,0.5306899028,0.45,0.5194198646,0.7602700834,0
0.4265089075,0.3053738587,1.035009804,0.1502329206,0.8705374708,0.7818567685,0.9535340987,0.3160649376,0.5,0.4983868643,0.7663512375,0
0.391720578,0.9922043614,0.7818567685,0.1699938543,0.7994156851,0.9456425166,0.8534071048,0.7757616957,0.55,0.4819783975,0.7962397652,0
0.3370451725,0.6477827991,0.9456425166,0.1908043959,0.6951492083,1.218253089,1.044671646,0.6125709564,0.6,0.458695892,0.8454039942,0
0.2939022675,0.9443543706,1.218253089,0.1938162555,0.9992309735,1.22881763,1.227872636,1.150462629,0.65,0.4499961654,0.9192833844,0
0.2701974867,0.8223299568,1.22881763,0.1841899818,0.5729013779,0.9687400783,0.5549925257,1.010493548,0.7,0.4967822219,1.009990792,0
0.2654379778,0.1466978033,0.9687400783,0.1815781044,0.1466978033,0.9687400783,0.1421120414,0.1421120414,0.75,0.5833492979,1.093261999,0
0.00386777094,0.79329874,0.8870584323,0,0.1982851531,1.391210317,0.95424728,0.7037023367,1,0.3987365326,0.5790503961,0
0.1013904047,0.5457116136,1.391210317,0.09827762165,0.278361434,1.687991188,0.7564616595,0.7591996272,1,0.476858194,0.5061256832,0
0.2238136491,0.5597054639,1.687991188,0.1377919814,0.6728343977,1.444130925,0.9716609613,0.9447778907,1,0.4728367746,0.453933116,0
0.3476785326,0.8548196536,1.444130925,0.1473634547,0.9956623137,0.922219444,1.239231863,1.234471497,1,0.3982509919,0.4162207834,0
0.4147906944,0.9945120642,0.922219444,0.1076961051,0.8377100613,1.044951592,1.558926707,0.9171583629,1,0.3124405917,0.3736531353,0
0.3966880489,0.8355231249,1.044951592,0.09468382354,0.9337612685,1.555841963,1.633305231,0.8730812195,1,0.2784039137,0.3582677722,0
0.3021500078,0.9788033015,1.555841963,0.1484550783,0.9970984278,1.652150334,1.6473565,1.52286325,1,0.2762382198,0.4195258476,0
0.1993944669,0.9248874305,1.652150334,0.1896119055,0.6675769974,1.236947377,1.211801132,1.528053077,1,0.2541969233,0.5135986077,0
0.1960688753,0.8483490831,1.236947377,0.1792751605,0.918327027,0.8497693481,1.513813804,1.049363173,1,0.2353977093,0.5706360999,0
0.2382315178,0.997007348,0.8497693481,0.1274204647,0.9797585709,1.257130915,1.606827266,0.8472262841,1,0.2826908805,0.5834600012,0
0.2351164967,0.9997387726,1.257130915,0.09672813275,0.9938224258,1.653818694,1.643602106,1.256802518,1,0.3560414608,0.5862135927,0
0.2018726885,0.7639135916,1.653818694,0.1310451414,0.7822710242,1.533116895,1.199312923,1.263374578,1,0.388534173,0.6046697104,0
0.2191629404,0.5543370105,1.533116895,0.1526218889,0.9273691088,1.019177342,0.9451535831,0.8498634362,1,0.3845888163,0.6152664647,0
0.2735175089,0.9940513463,1.019177342,0.1279118795,0.5655428654,0.9393684284,1.146282959,1.013114609,1,0.3972749248,0.5866006293,0
0.2876991831,0.4214969967,0.9393684284,0.09544571996,0.6746680442,1.456718465,1.463856879,0.3959409714,1,0.4523250097,0.529736643,0
0.2683632191,0.8445700688,1.456718465,0.1365481061,0.9810226058,1.66683212,1.635199989,1.230300814,1,0.5002353197,0.5030210138,0
0.2942996979,0.9972496687,1.66683212,0.1864872296,0.938027943,1.343862539,1.260580614,1.662247779,1,0.4947307336,0.541311367,0
0.3870402029,0.9719935912,1.343862539,0.1907280062,0.9747552637,0.8688128869,1.546235494,1.306225776,1,0.4403167102,0.6051937185,0
0.4664527618,0.9976956798,0.8688128869,0.1473174878,0.9776492515,1.138342858,1.549818451,0.8668108638,1,0.3902265372,0.6621769854,0
0.4775110632,0.9825659693,1.138342858,0.1047084558,0.9927320966,1.599544381,1.587919047,1.118496953,1,0.3923788679,0.721158622,0
0.4225593602,0.9923573257,1.599544381,0.1272173383,0.9893132797,1.588916186,1.571935884,1.587319585,1,0.4254150507,0.7870445394,0
0.3504810443,0.8979311967,1.588916186,0.1574394042,0.9705493561,1.117695324,1.084778477,1.426737413,1,0.4704426743,0.8339457152,0
0.3194290901,0.9766584994,1.117695324,0.1447406234,0.7349105804,0.8766143537,0.9821472678,1.091606638,1,0.5441353983,0.8277231464,0
0.3295674395,0.4793740745,0.8766143537,0.1056769874,0.4894487606,1.358417326,1.305227386,0.4202261945,1,0.6441150004,0.7685041173,0
0.3682863123,0.7599526051,1.358417326,0.1282339061,0.9246290043,1.659414811,1.534343064,1.032332785,1,0.7239852038,0.6996636507,0
0.457482038,0.9938004776,1.659414811,0.1819882755,0.9966316659,1.42838956,1.423578267,1.649127231,1,0.7412193846,0.6795621528,0
0.5836577915,0.9941114541,1.42838956,0.2000639154,0.9904199001,0.9202916355,1.510771749,1.419978423,1,0.6914713577,0.7194984798,1
0.06097224396,0.9511717774,0.9202916355,0.5299139855,0.9944899868,1.039801666,1.624553333,0.8753554307,0,0.3124924315,0.5581349543,0
0.1447943619,0.9646623416,1.039801666,0.100259591,0.8400938295,1.537804594,1.320081631,1.00305751,0.05,0.3931592037,0.4809294659,0
0.1894576428,0.4320403264,1.537804594,0.1027272616,0.5216160399,1.625237426,0.9659002806,0.6643935987,0.1,0.4228409191,0.4164510834,0
0.2446677924,0.5908630699,1.625237426,0.1405322228,0.8790543409,1.211712323,1.065160977,0.9602927747,0.15,0.3808544345,0.4123414933,0
0.315240838,0.9739816803,1.211712323,0.1413589968,0.8630109846,0.8508759909,1.375619052,1.180185604,0.2,0.2909142894,0.4322098285,0
0.3402987012,0.8432696658,0.8508759909,0.09935212448,0.8666328776,1.264907251,1.575796688,0.7175179125,0.25,0.2459242155,0.4365154871,0
0.2899576125,0.9409210734,1.264907251,0.09826968072,0.9989223057,1.641052469,1.639283916,1.190177888,0.3,0.2981757667,0.4423865923,0
0.1879471098,0.9793508546,1.641052469,0.1547786347,0.8489302918,1.500834698,1.274104039,1.607166138,0.35,0.3543522647,0.4778360388,0
0.1708181542,0.9158614763,1.500834698,0.1878006778,0.8631662817,0.9918667136,1.412575208,1.374556683,0.4,0.3623511627,0.5168337055,0
0.2745186271,0.9964536386,0.9918667136,0.1675491554,0.9831031966,0.9589757435,1.612593459,0.9883491958,0.45,0.3421352883,0.5260070605,0
0.3473113954,0.9889497489,0.9589757435,0.1104244882,0.9999995716,1.471442987,1.650874134,0.9483788208,0.5,0.3411278173,0.5162714448,0
0.3487964328,0.9659418987,1.471442987,0.09083315588,0.960591479,1.6516514,1.586562261,1.421328433,0.55,0.3518034993,0.5321790633,0
0.3029827754,0.8498477054,1.6516514,0.1299354721,0.9438847621,1.306465117,1.233152516,1.403652152,0.6,0.3466087449,0.5867266182,0
0.2697199764,0.9500263586,1.306465117,0.1440200387,0.8485194965,0.8580620739,0.8737968985,1.241176297,0.65,0.3453585799,0.631937745,0
0.2615407049,0.6798145217,0.8580620739,0.1065398732,0.3529978684,1.171671303,1.455194397,0.5833230584,0.7,0.4048798977,0.6305695413,0
0.2481261105,0.624560309,1.171671303,0.08538647231,0.9153636743,1.613437596,1.565220947,0.7317793913,0.75,0.5068278412,0.5901033832,0
0.2588518925,0.9915976697,1.613437596,0.1372882183,0.9892405004,1.568937673,1.552056689,1.599880961,0.8,0.5810122129,0.5570871923,0
0.354702286,0.9923622622,1.568937673,0.1825698344,0.9758234888,1.083262547,1.383773843,1.556954539,0.85,0.5892994595,0.5598110767,0
0.486690808,0.9997818632,1.083262547,0.1767371723,0.9919627014,0.8940419388,1.633845269,1.083026247,0.9,0.5376115885,0.5827028074,0
0.5754783749,0.9815103109,0.8940419388,0.1244973032,0.9941169514,1.394051792,1.662157696,0.8775113813,0.95,0.4728711669,0.6198939593,0
0.5858156575,0.9997960835,1.394051792,0.08474010972,0.9984372998,1.668681108,1.66607346,1.393767522,1,0.4375672912,0.687746925,1
0.09302282345,0.3121979559,1.668681108,0.5797249419,0.6408024759,1.407343707,0.9018293317,0.520958831,0,0.3619058638,0.4352237797,0
0.1970779681,0.7534574747,1.407343707,0.1358543996,0.986422535,0.9019767103,1.111903077,1.060373635,0.05,0.3334076192,0.4436411421,0
0.2953086278,0.9992399996,0.9019767103,0.1108944304,0.8405320861,1.071874978,1.459024851,0.9012912076,0.1,0.2969943036,0.4070403745,0
0.3182737295,0.8097874283,1.071874978,0.06231579393,0.8643329089,1.568593012,1.539284158,0.8679908816,0.15,0.3189031307,0.4017873154,0
0.2680917621,0.8821422515,1.568593012,0.109961446,0.977790047,1.632043656,1.595796043,1.383722171,0.2,0.3571177388,0.440788486,0
0.2153553224,0.9998446252,1.632043656,0.1698932854,0.90272733,1.197505631,1.081021061,1.631790077,0.25,0.3434146692,0.5134547588,0
0.2567556062,0.9298876132,1.197505631,0.1797160224,0.8489279409,0.8537616355,0.7247821072,1.113545653,0.3,0.3597996791,0.5927328438,0
0.3249310454,0.9881035177,0.8537616355,0.1344310292,0.9881035177,0.8537616355,0.8436048753,0.8436048753,0.35,0.4067841098,0.653494783,0
0.1029430571,0.8317605652,0.786826022,0,0.3236312714,0.9882076032,0.5099782401,0.6544508568,1,0.09054502795,0.04326423719,0
0.1178539613,0.1417887971,0.9882076032,0.02623949202,0.2820177069,1.168011852,0.7216226931,0.1401167674,1,0.06857698325,0.06179371723,0
0.1131444432,0.2432874955,1.168011852,0.02197767031,0.4585802512,1.105558142,0.7876666762,0.2841626782,1,0.05810161895,0.08933997726,0
0.09854627946,0.2446636359,1.105558142,0.03621217583,0.486978802,0.8712519987,1.001751507,0.2704898747,1,0.04283021715,0.1141404629,0
0.08651411405,0.2522138916,0.8712519987,0.03431170609,0.8535506377,0.7969884114,1.107852876,0.2197418571,1,0.07473809606,0.1179825846,0
0.06833433248,0.9239129315,0.7969884114,0.03087567931,0.9785258857,1.004655922,1.00979933,0.7363478996,1,0.116024252,0.1259675123,0
0.04452797223,0.588396662,1.004655922,0.04735276466,0.3079723355,1.151287921,0.5742194462,0.5911361907,1,0.1191632257,0.1870768291,0
0.05735995982,0.7339436054,1.151287921,0.05590677647,0.8466778801,1.061274641,0.8985577633,0.8449804078,1,0.07978608417,0.2781797836,0
0.0851703116,0.9961688354,1.061274641,0.04401538088,0.9995626557,0.838842764,0.9674768658,1.057208723,1,0.08538259744,0.3492961765,0
0.08508685633,0.996395701,0.838842764,0.02374979994,0.9755057963,0.8120567082,0.8837759879,0.8358193239,1,0.1731858785,0.3837471542,0
0.05078431045,0.7908547653,0.8120567082,0.04780491412,0.5141262919,1.017662403,0.5232069979,0.6422189174,1,0.2461207112,0.4019252911,0
0.05752904646,0.9022569227,1.017662403,0.07805957582,0.9895798507,1.12765125,1.115900956,0.9181929485,1,0.2706100186,0.43079199,0
0.129283215,0.9220605313,1.12765125,0.08567638303,0.819982842,1.012874158,0.8305394304,1.039762711,1,0.2621845137,0.4679465648,0
0.1858104135,0.7414063894,1.012874158,0.07140683101,0.8431740482,0.8115100461,0.9242004241,0.7509513722,1,0.2755574544,0.4899157374,0
0.2024631335,0.9322028883,0.8115100461,0.06641291236,0.9597900228,0.8314927828,0.798058477,0.7564920088,1,0.3210035254,0.494245573,0
0.1885336221,0.7469623672,0.8314927828,0.09575349359,0.3621364263,1.026493796,0.4847476261,0.6210938173,1,0.3493702063,0.5192499635,0
0.187868772,0.3797860886,1.026493796,0.1259795098,0.6203824982,1.097349524,0.7756261159,0.3898480638,1,0.3299694349,0.5914269914,0
0.2173304263,0.9418966746,1.097349524,0.1271223094,0.9867106518,0.9622125097,0.9494253326,1.033589868,1,0.2994393218,0.6821792589,0
0.2382104201,0.9919871634,0.9622125097,0.1084146669,0.9999969194,0.7917730258,0.8543752771,0.9545024581,1,0.3355912173,0.7435526004,0
0.2214586276,0.9910962819,0.7917730258,0.1082624872,0.783996479,0.8543868471,0.6698362799,0.784723302,1,0.4236209385,0.7676395934,0
0.190635474,0.3726892398,0.8543868471,0.1402095813,0.1481140216,1.030477338,0.5969095901,0.3184207845,1,0.4877977062,0.7861680724,0
0.2143189564,0.8134160819,1.030477338,0.1653569977,0.9365319736,1.060975558,0.9936375337,0.8382068388,1,0.4988543001,0.8197223619,0
0.2851756122,0.9843009518,1.060975558,0.162348063,0.9510152663,0.9118137772,0.8759257206,1.044319252,1,0.4915158393,0.8535458286,0
0.3379800275,0.89921897,0.9118137772,0.1448859128,0.9927883393,0.781886785,0.8179881928,0.8199202455,1,0.5192624511,0.8675825496,0
